"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003018","vascular process in circulatory system","26/743","276/18986",0.0942028985507246,2.40718200791932,4.75247126300373,3.40779619521359e-05,0.0149323433281177,0.0136246626828731,"ADRA1B/ANGPT1/CEACAM1/EDN1/EDNRA/EXT1/GCLC/ARHGAP35/HRH2/HTR2A/KCNA5/LEPR/P2RY1/PTPRJ/ROCK1/SH3GL2/SLC8A1/SLC15A2/TBXAS1/TFRC/SLC4A8/FERMT2/SLC7A8/MFSD2A/SLC2A13/C2CD4B",26
"GO:0048488","synaptic vesicle endocytosis","12/743","78/18986",0.153846153846154,3.93125582358422,5.23515815068011,4.78604458096154e-05,0.0192239457335289,0.017540433560752,"BIN1/AP3S1/CTBP1/OPHN1/PRKN/RAB27B/ROCK1/ITSN1/SH3GL2/AP3M2/NLGN1/SGIP1",12
"GO:0007411","axon guidance","23/743","236/18986",0.0974576271186441,2.49035061705865,4.64938377517104,5.64816357658601e-05,0.0207594977362321,0.018941511583747,"DSCAM/EDN1/EDNRA/EFNA5/EXT1/ARHGAP35/LMX1A/SMAD4/OPHN1/PTCH1/PTPRJ/PTPRO/ROBO2/RYK/SIAH1/NRXN1/NTN1/FEZ2/PALLD/BCL11B/KIAA1755/ARX/SEMA3D",23
"GO:0097485","neuron projection guidance","23/743","237/18986",0.0970464135021097,2.47984280854785,4.62649698366881,6.02972963293048e-05,0.0207594977362321,0.018941511583747,"DSCAM/EDN1/EDNRA/EFNA5/EXT1/ARHGAP35/LMX1A/SMAD4/OPHN1/PTCH1/PTPRJ/PTPRO/ROBO2/RYK/SIAH1/NRXN1/NTN1/FEZ2/PALLD/BCL11B/KIAA1755/ARX/SEMA3D",23
"GO:0043087","regulation of GTPase activity","20/743","193/18986",0.103626943005181,2.64799615060077,4.64395891736204,7.25623691969312e-05,0.0233167079686139,0.0212747774389318,"CHN2/EFNA5/ITGA6/NTF3/RGS1/S100A10/VAV1/EVI5/BCAR3/PKP4/ASAP2/RGS6/FERMT2/SNX13/PLXNB2/TIAM2/ASAP1/FGD6/RALGAPA2/FGD5",20
"GO:0038127","ERBB signaling pathway","16/743","136/18986",0.117647058823529,3.00625445332911,4.73861439313582,8.4700421925749e-05,0.0241544538192532,0.0220391587807032,"CEACAM1/CBL/PTK2B/GAB1/HIP1/RBPJ/PIGR/PTPRJ/BCAR3/DGKD/NRG2/SPRY2/NUP62/PTPN18/SNX5/KIF16B",16
"GO:0043116","negative regulation of vascular permeability","6/743","20/18986",0.3,7.66594885598923,6.01922642564356,8.51920570388598e-05,0.0241544538192532,0.0220391587807032,"ANGPT1/CEACAM1/ARHGAP35/PTPRJ/SH3GL2/FERMT2",6
"GO:0001952","regulation of cell-matrix adhesion","15/743","125/18986",0.12,3.06637954239569,4.67772106569538,0.00011164217863484,0.0283766465635098,0.0258915984586905,"BCL2/EFNA5/PTK2B/ONECUT1/SMAD3/PKHD1/PTPRA/PTPRJ/ROCK1/S100A10/UTRN/FERMT2/RIN2/PEAK1/FMN1",15
"GO:0043410","positive regulation of MAPK cascade","36/743","472/18986",0.076271186440678,1.94897004813286,4.21332493343895,0.000111858150354084,0.0283766465635098,0.0258915984586905,"ADRA1B/ANGPT1/XIAP/AR/CDH2/CHRNA7/LPAR1/EDN1/PTK2B/FGF6/GPR37/HTR2A/HTR2C/IGF1R/NTF3/P2RY1/PAK1/PDE8A/PLA2G5/PRKCE/MAP2K3/PTPRJ/RIT2/ROCK1/RYK/DENND2B/STK3/BCAR3/KSR1/NRXN1/CARTPT/SPRY2/FERMT2/TNIK/SASH1/PRXL2C",36
"GO:0051495","positive regulation of cytoskeleton organization","19/743","186/18986",0.102150537634409,2.61026932372393,4.45376856384691,0.0001318875969334,0.0309874012976499,0.0282737197251761,"BIN1/DLG1/LPAR1/EDN1/PTK2B/SMAD3/PAK1/PRKCE/TRIM27/S100A10/WASF1/FCHSD2/AKAP9/FERMT2/NUP62/SLAIN2/SCIN/NAV3/FMN1",19
"GO:0051127","positive regulation of actin nucleation","5/743","14/18986",0.357142857142857,9.12612959046337,6.13822469775688,0.000135007350052002,0.0309874012976499,0.0282737197251761,"TRIM27/WASF1/FCHSD2/SCIN/FMN1",5
"GO:0035264","multicellular organism growth","17/743","158/18986",0.107594936708861,2.74939093991175,4.45620231789657,0.000156712759300223,0.0343343409012306,0.0313275554237479,"ADARB1/APBA1/AR/ATRX/BCL2/ERCC1/EXT1/PTCH1/STAT3/TAL2/ATP8A2/MBD5/SLC4A10/ARID5B/SLITRK6/MFSD2A/OTOA",17
"GO:0097120","receptor localization to synapse","11/743","76/18986",0.144736842105263,3.69848409718779,4.7569925720418,0.000172402263531813,0.0348688803163601,0.031815283241265,"DLG1/DLG2/MKLN1/STX7/NRXN1/GPHN/NLGN1/CLSTN1/IQSEC2/NPTN/CEP112",11
"GO:0043434","response to peptide hormone","34/743","446/18986",0.0762331838565022,1.94799896191057,4.08857533894874,0.000173620980828349,0.0348688803163601,0.031815283241265,"CEACAM1/AP3S1/EDN1/EDNRA/GAB1/GCLC/GNAI1/GRB14/GRIA1/HMGCS2/IGF1R/IRS1/SMAD3/MYO5A/NFKB1/PIP4K2A/PRKCB/PTPRA/PTPRJ/ROCK1/STAT3/TSHR/BCAR3/HDAC9/TBC1D4/RBX1/SH2B2/RAB31/SLC39A14/SNX5/ZDHHC7/MBD5/ARID1B/STXBP4",34
"GO:0036465","synaptic vesicle recycling","12/743","90/18986",0.133333333333333,3.40708838043966,4.61934000560859,0.000196779328657843,0.0379390545652321,0.034616590952946,"BIN1/AP3S1/CTBP1/OPHN1/PRKN/RAB27B/ROCK1/ITSN1/SH3GL2/AP3M2/NLGN1/SGIP1",12
"GO:1902905","positive regulation of supramolecular fiber organization","18/743","177/18986",0.101694915254237,2.59862673084381,4.31223508854655,0.000207660244567813,0.0384970145698793,0.0351256883321589,"BIN1/DLG1/LPAR1/EDN1/PTK2B/SMAD3/PAK1/PRKCE/TRIM27/S100A10/WASF1/FCHSD2/AKAP9/FERMT2/SLAIN2/SCIN/NAV3/FMN1",18
"GO:0006898","receptor-mediated endocytosis","24/743","275/18986",0.0872727272727273,2.23009421265141,4.14674950335398,0.000218742809829548,0.0388361119896377,0.0354350897341573,"ANGPT1/CEACAM1/CBL/LPAR1/GRIA1/HIP1/MKLN1/NTF3/OPHN1/ITSN1/TF/TFRC/DGKD/WASF1/TBC1D5/FCHSD2/CALCRL/RAB31/AAK1/AHI1/ITCH/SGIP1/LDLRAD3/CLEC9A",24
"GO:0007249","canonical NF-kappaB signal transduction","27/743","327/18986",0.0825688073394495,2.1098941805475,4.0856658711731,0.000225603970064285,0.0388361119896377,0.0354350897341573,"ANGPT1/XIAP/CREBBP/LPAR1/EDN1/EDNRA/NFKB1/ROR1/PRKN/PRKCB/PRKCE/ROCK1/STAT3/TFRC/TSPAN6/TNFSF15/RBX1/TANK/AKAP13/ZDHHC17/NUP62/ATP2C1/TLR7/OTUD7B/SLC39A8/CARD11/IRAK1BP1",27
"GO:0009743","response to carbohydrate","22/743","243/18986",0.0905349794238683,2.31345507313804,4.15863098479277,0.000236246223358299,0.0392657516064483,0.0358271042174582,"CASP3/COL4A3/EFNA5/ERCC1/PTK2B/GCLC/GRIA1/HMGCS2/IGF1R/LPL/SMAD3/SMAD4/NEUROD1/PRKCB/PRKCE/MAP2K3/GPR68/CALCRL/UNC13B/SLC39A14/RAB11FIP5/STXBP4",22
"GO:0001954","positive regulation of cell-matrix adhesion","9/743","56/18986",0.160714285714286,4.10675831570852,4.69870040272904,0.000298428172297851,0.0433822703029264,0.0395831241156642,"PTK2B/SMAD3/PTPRJ/ROCK1/S100A10/UTRN/FERMT2/RIN2/FMN1",9
"GO:0048260","positive regulation of receptor-mediated endocytosis","9/743","56/18986",0.160714285714286,4.10675831570852,4.69870040272904,0.000298428172297851,0.0433822703029264,0.0395831241156642,"ANGPT1/CBL/HIP1/NTF3/TF/DGKD/TBC1D5/AHI1/SGIP1",9
"GO:0022604","regulation of cell morphogenesis","22/743","248/18986",0.0887096774193548,2.26681283376026,4.05254882674949,0.000314332159276981,0.0433822703029264,0.0395831241156642,"CAPZB/DLG1/LPAR1/EFNA5/PTK2B/ARHGAP35/MKLN1/P2RY1/PRKN/PLXNA2/SPARC/PLXNC1/FERMT2/EPB41L3/PLXNB2/SH3KBP1/FGD6/SMURF1/MFSD2A/FGD5/AGO4/PALM2AKAP2",22
"GO:0019933","cAMP-mediated signaling","9/743","57/18986",0.157894736842105,4.03470992420486,4.63065425313301,0.000342260551273326,0.0433822703029264,0.0395831241156642,"ATF1/LPAR1/GNAI1/PDE4D/PDE8A/PDE9A/SCT/KSR1/PDE7B",9
"GO:0042113","B cell activation","24/743","284/18986",0.0845070422535211,2.15942221295471,3.9729064500498,0.000352286302261475,0.0433822703029264,0.0395831241156642,"BCL2/CASP3/CD22/CD86/ERCC1/PTK2B/ONECUT1/IFNA8/IFNB1/RBPJ/PRKCB/PTPRJ/ST3GAL1/TFRC/ZAP70/HDAC9/HDAC4/PLCL2/SH3KBP1/LEF1/SLC39A10/NHEJ1/CARD11/RABL3",24
"GO:0022412","cellular process involved in reproduction in multicellular organism","32/743","427/18986",0.0749414519906323,1.9149911271792,3.85926954991986,0.000360464532854169,0.0433822703029264,0.0395831241156642,"BCL2/CHN2/SLC26A3/EDN1/EDNRA/ERCC1/PTK2B/ADAM2/AGFG1/PTCH1/SMARCA2/ZBTB16/CELF1/ZPBP/DMC1/DDX20/FNDC3A/PSME4/TUT4/TDRD7/CFAP61/MFSD14A/NOX5/SPAG16/SPATA16/ARMC2/LYZL4/CFAP54/RBM46/FAM9B/ARMC12/DPY19L2",32
"GO:0007044","cell-substrate junction assembly","12/743","96/18986",0.125,3.19414535666218,4.34947271947332,0.000362560112999258,0.0433822703029264,0.0395831241156642,"BCL2/EFNA5/PTK2B/ITGA6/SMAD3/PTPRA/PTPRJ/ROCK1/S100A10/FERMT2/PEAK1/FMN1",12
"GO:1901890","positive regulation of cell junction assembly","13/743","110/18986",0.118181818181818,3.01991924629879,4.28772520390599,0.000365531680821524,0.0433822703029264,0.0395831241156642,"EFNA5/GRID2/SMAD3/PTPRJ/ROCK1/S100A10/NRXN1/FERMT2/NLGN1/CLSTN1/IQSEC2/SLITRK6/FMN1",13
"GO:0097091","synaptic vesicle clustering","5/743","17/18986",0.294117647058824,7.51563613332278,5.42388713843822,0.000378391252221103,0.0433822703029264,0.0395831241156642,"CDH2/CTBP1/NRXN1/NLGN1/PCLO",5
"GO:0008360","regulation of cell shape","15/743","140/18986",0.107142857142857,2.73783887713901,4.16500485115348,0.000392291055747193,0.0433822703029264,0.0395831241156642,"DLG1/LPAR1/PTK2B/ARHGAP35/MKLN1/P2RY1/PLXNA2/PLXNC1/FERMT2/EPB41L3/PLXNB2/SH3KBP1/FGD6/FGD5/PALM2AKAP2",15
"GO:0043547","positive regulation of GTPase activity","15/743","140/18986",0.107142857142857,2.73783887713901,4.16500485115348,0.000392291055747193,0.0433822703029264,0.0395831241156642,"CHN2/ITGA6/NTF3/RGS1/S100A10/EVI5/BCAR3/PKP4/ASAP2/RGS6/FERMT2/SNX13/TIAM2/ASAP1/RALGAPA2",15
"GO:0007416","synapse assembly","23/743","269/18986",0.0855018587360595,2.18484292054216,3.9497569900153,0.000393205121818802,0.0433822703029264,0.0395831241156642,"CDH2/DSCAM/EFNA5/PTK2B/GRIA1/GRID2/PLXNA2/ROBO2/RYK/NRXN1/NTN1/PLXNC1/NLGN1/CLSTN1/IQSEC2/PLXNB2/IL1RAPL2/NPTN/PCLO/SLITRK6/DNER/CSMD2/LRFN5",23
"GO:0006892","post-Golgi vesicle-mediated transport","13/743","111/18986",0.117117117117117,2.9927127666024,4.24926964577901,0.000399502187902421,0.0433822703029264,0.0395831241156642,"ANK3/AP3S1/MYO5A/GBF1/DOP1B/RAB31/SCFD1/ATP2C1/ASAP1/KIF16B/EXOC4/KIF13A/SORCS1",13
"GO:0035249","synaptic transmission, glutamatergic","13/743","111/18986",0.117117117117117,2.9927127666024,4.24926964577901,0.000399502187902421,0.0433822703029264,0.0395831241156642,"EXT1/PTK2B/GRIA1/GRID2/GRM2/HTR2A/OPHN1/PRKN/NRXN1/UNC13B/NLGN1/IQSEC2/UNC13C",13
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","4/743","10/18986",0.4,10.221265141319,5.88626421553629,0.000404474549577784,0.0433822703029264,0.0395831241156642,"EDN1/EDNRA/EFNA5/GCLC",4
"GO:0001822","kidney development","26/743","322/18986",0.0807453416149068,2.06329886393085,3.88358219545404,0.000412660251095227,0.0433822703029264,0.0395831241156642,"ANGPT1/BCL2/COL4A3/DLG1/EDN1/EDNRA/EXT1/HMGCS2/SMAD3/SMAD4/MYO1E/PCSK5/PECAM1/PKHD1/PTCH1/PTPRO/ROBO2/ZBTB16/IFT27/AHI1/KIF26B/C1GALT1/CC2D2A/ARID5B/ANKS6/FMN1",26
"GO:0051894","positive regulation of focal adhesion assembly","6/743","26/18986",0.230769230769231,5.89688373537633,5.04241840033299,0.000414021666791413,0.0433822703029264,0.0395831241156642,"SMAD3/PTPRJ/ROCK1/S100A10/FERMT2/FMN1",6
"GO:0097106","postsynaptic density organization","8/743","47/18986",0.170212765957447,4.34947452822084,4.63979363679731,0.000430356445686143,0.043820192233722,0.0399826956000198,"CDH2/DLG1/PTK2B/GRID2/OPHN1/NRXN1/NLGN1/CSMD2",8
"GO:0032970","regulation of actin filament-based process","30/743","395/18986",0.0759493670886076,1.94074654582006,3.81304019423632,0.000436383657099306,0.043820192233722,0.0399826956000198,"BIN1/CAMK2D/CAPZB/DLG1/LPAR1/EDN1/EFNA5/PTK2B/ARHGAP35/KCNJ2/SMAD3/SMAD4/PAK1/PRKN/PDE4D/PRKCE/TRIM27/ROCK1/S100A10/WASF1/FCHSD2/AKAP9/FERMT2/CIT/AKAP13/ARFIP1/BCAS3/ARPC5L/SCIN/FMN1",30
"GO:0010975","regulation of neuron projection development","33/743","452/18986",0.0730088495575221,1.86560702247526,3.75886724565385,0.000466787267184454,0.0450407301937919,0.0410963465275524,"ATF1/DGKG/DSCAM/LPAR1/EFNA5/PTK2B/GRID2/ARHGAP35/IFRD1/IGF1R/ITGA6/ROR1/PAK1/PLXNA2/PTPRG/PTPRO/RIT2/ROBO2/RYK/NTN1/UST/PLXNC1/NLGN1/TNIK/PLXNB2/TIAM2/NPTN/ATP8A2/ULK4/TENM3/SMURF1/EFHC2/MFSD2A",33
"GO:0048041","focal adhesion assembly","11/743","85/18986",0.129411764705882,3.30687989866202,4.30173482279358,0.000467227491636845,0.0450407301937919,0.0410963465275524,"BCL2/EFNA5/PTK2B/SMAD3/PTPRA/PTPRJ/ROCK1/S100A10/FERMT2/PEAK1/FMN1",11
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","20/743","223/18986",0.0896860986547085,2.29176348460067,3.91593860842448,0.00050332551590156,0.0453904326929025,0.0414154242828012,"XIAP/LPAR1/EDN1/EDNRA/ROR1/PRKN/PRKCB/PRKCE/STAT3/TFRC/TSPAN6/TNFSF15/RBX1/AKAP13/ZDHHC17/NUP62/ATP2C1/TLR7/CARD11/IRAK1BP1",20
"GO:0015701","bicarbonate transport","7/743","37/18986",0.189189189189189,4.83438216143465,4.71145110302787,0.000504133222484619,0.0453904326929025,0.0414154242828012,"SLC26A3/SLC4A8/SLC39A14/SLC39A10/SLC4A10/SLC39A8/SLC26A9",7
"GO:0099172","presynapse organization","9/743","60/18986",0.15,3.83297442799462,4.43547810965602,0.000506690024822859,0.0453904326929025,0.0414154242828012,"GRID2/NRXN1/NLGN1/DAAM1/IL1RAPL2/PCLO/TLN2/SLITRK6/LRFN5",9
"GO:0072010","glomerular epithelium development","6/743","27/18986",0.222222222222222,5.6784806340661,4.90942447602479,0.000514850883021313,0.0453904326929025,0.0414154242828012,"EDN1/EDNRA/EXT1/MYO1E/PECAM1/PTPRO",6
"GO:0007173","epidermal growth factor receptor signaling pathway","13/743","114/18986",0.114035087719298,2.91395716748129,4.1364450057927,0.000517940622014448,0.0453904326929025,0.0414154242828012,"CEACAM1/CBL/PTK2B/GAB1/HIP1/PIGR/PTPRJ/BCAR3/DGKD/SPRY2/NUP62/SNX5/KIF16B",13
"GO:0032868","response to insulin","23/743","276/18986",0.0833333333333333,2.12943023777479,3.81442110429532,0.000563595855111699,0.0478348438650945,0.0436457693095359,"CEACAM1/AP3S1/GAB1/GCLC/GRB14/HMGCS2/IGF1R/IRS1/MYO5A/PIP4K2A/PRKCB/PTPRA/PTPRJ/BCAR3/HDAC9/TBC1D4/RBX1/SH2B2/RAB31/SLC39A14/SNX5/ZDHHC7/STXBP4",23
"GO:0055074","calcium ion homeostasis","26/743","329/18986",0.0790273556231003,2.01939888810253,3.76420075361597,0.000571023184665175,0.0478348438650945,0.0436457693095359,"ATP2B2/BCL2/CACNB2/CAMK2D/CHRNA7/EDN1/EDNRA/PTK2B/XCR1/CXCR3/GRIA1/HTR2A/HTR2C/P2RY1/PDE4D/PKHD1/PRKCB/PRKCE/PSEN2/SLC8A1/SLC24A2/NPTN/ATP2C1/GHITM/THADA/TMTC2",26
"GO:0008286","insulin receptor signaling pathway","14/743","130/18986",0.107692307692308,2.75187907650896,4.04485162840718,0.00057560600501566,0.0478348438650945,0.0436457693095359,"AP3S1/GAB1/GRB14/IGF1R/IRS1/PIP4K2A/PRKCB/PTPRA/PTPRJ/BCAR3/SH2B2/SLC39A14/SNX5/STXBP4",14
